left_norm,right_norm,charsim,wordsim,ratio,partialratio,tokensort,tokenset,levenstein,jaro_winkler,first_letter_jaccard,combined_len,len_ratio,dc_reg_eq,openai_pred
american constitutional rights union,robertson ctr for constitutional law,0.4414532384758524,0.3186168971387976,0.5277777777777778,0.6333333333333333,0.5555555555555556,0.6388888888888888,0.2777777777777778,0.6362962962962962,0.3333333333333333,4.276666119016055,1.0,0.00022769274103629967,0.09999999999999998
illinois rental property owners assn,rental property assn of wisconsin,0.45786864017889944,0.6519968535856743,0.6086956521739131,0.7,0.6376811594202898,0.782608695652174,0.41666666666666663,0.745355857424823,0.6666666666666666,4.23410650459726,0.9166666666666666,0.04662112992599795,0.050000000000000044
natl org for the reform of marijuana laws,new york state affiliate of the natl org for the reform of marijuana laws,0.778533860041167,0.7954224085713758,0.7192982456140351,1.0,0.7192982456140351,1.0,0.5616438356164384,0.6994097338233657,0.7,4.736198448394496,0.5616438356164384,0.0,0.95
homeless advocacy project,texas advocacy project,0.714738526372476,0.5914995562976072,0.8085106382978724,0.9047619047619048,0.6808510638297872,0.8421052631578948,0.76,0.8043700159489632,0.5,3.8501476017100584,0.88,4.3506100994891344e-05,0.09999999999999998
d.c. assn of criminal defense lawyers,kentucky assn of criminal defense lawyers,0.7026245006276777,0.8396544399947224,0.8717948717948718,0.9428571428571427,0.8205128205128205,0.927536231884058,0.8292682926829268,0.80821926661238,0.8333333333333334,4.356708826689592,0.9024390243902439,0.0,0.0
fog pharmaceuticals,mylan pharmaceuticals,0.7009504107596037,0.40026398481058817,0.8,0.9142857142857143,0.8,0.8823529411764706,0.7619047619047619,0.7221700083542189,0.3333333333333333,3.6888794541139363,0.9047619047619048,7.07213452878163e-06,0.09999999999999998
environmental advocates,environmental defense fund,0.6099049994995426,0.5413740247637175,0.6938775510204082,0.8205128205128205,0.6938775510204082,0.7222222222222223,0.5769230769230769,0.8785953177257525,0.25,3.8918202981106265,0.8846153846153846,7.350106967382944e-05,0.09999999999999998
american hospital assn,mississippi college,0.0,0.0,0.29268292682926833,0.33333333333333337,0.3414634146341463,0.3414634146341463,0.18181818181818177,0.5164805954279639,0.0,3.713572066704308,0.8636363636363636,5.1312383577995626e-05,0.0
asian and pacific islander american health forum,georgetown asian pacific islander leadership forum,0.5505338731165188,0.6686715586499262,0.6734693877551021,0.7586206896551724,0.6326530612244898,0.7551020408163265,0.48,0.7103205128205129,0.5714285714285714,4.584967478670572,0.96,0.00010564656158349832,0.8
ctr for justice and freedom,justice and freedom law ctr,0.6847642860473666,0.8340830342415358,0.7037037037037037,0.826086956521739,0.8518518518518519,0.92,0.40740740740740744,0.7418142780461622,0.8,3.9889840465642745,1.0,0.0,0.30000000000000004
ariel investments,org for intl investment,0.6058788072193346,0.0,0.7,0.8275862068965517,0.7,0.7,0.5652173913043479,0.6678845451223968,0.25,3.6888794541139363,0.7391304347826086,2.6405735683306933e-05,0.30000000000000004
asian american bar assn of new york,medical soc of the state of new york,0.3547115685343359,0.3972299299680844,0.5633802816901409,0.5769230769230769,0.5070422535211268,0.6470588235294117,0.41666666666666663,0.6349091327352197,0.375,4.2626798770413155,0.9722222222222222,6.02799266135842e-05,0.050000000000000044
commonwealth second amendment,new jersey second amendment soc,0.5001183110270898,0.5813158781043452,0.6666666666666667,0.7142857142857143,0.6333333333333333,0.7111111111111111,0.5161290322580645,0.6735349683069373,0.4,4.0943445622221,0.9354838709677419,0.0022601405649232986,0.19999999999999996
california public defenders assn,orleans public defenders,0.5589164321255244,0.6037451485527001,0.7142857142857143,0.8333333333333335,0.5714285714285714,0.8,0.59375,0.7619949494949494,0.4,4.02535169073515,0.75,0.00013107770475669797,0.09999999999999998
california assn of lawyers for education,california employment lawyers’ assn,0.42440357641966214,0.5313072407426711,0.6133333333333333,0.6774193548387097,0.72,0.72,0.475,0.85,0.6666666666666666,4.31748811353631,0.875,0.0,0.6
lgbtq bar assn of philadelphia,natl bar assn,0.27759025847446334,0.4311126569355443,0.4651162790697675,0.7692307692307692,0.5116279069767442,0.7619047619047619,0.33333333333333337,0.6354700854700855,0.3333333333333333,3.7612001156935624,0.43333333333333335,3.0649120164718925e-05,0.09999999999999998
oca-asian pacific american advocates,org of chinese americans (oca)-asian pacific american advocates-new york,0.6243821867456275,0.7279583237389421,0.6666666666666667,0.9722222222222221,0.5925925925925926,0.6153846153846154,0.5,0.6944444444444445,0.5,4.68213122712422,0.5,0.0008835999529611176,0.95
ctr for american rights,ctr for reproductive rights,0.44943719518873454,0.6569652755341912,0.72,0.6086956521739131,0.56,0.7567567567567568,0.6296296296296297,0.8638528688871938,0.75,3.912023005428146,0.8518518518518519,0.0,0.09999999999999998
fair housing ctr of southwest michigan,outcenter of southwest michigan,0.6568112367396934,0.5378710374618448,0.782608695652174,0.8928571428571429,0.6086956521739131,0.8076923076923077,0.6578947368421053,0.737165494381114,0.5,4.23410650459726,0.8157894736842105,3.7309895566048984e-05,0.15000000000000002
making every vote count,making every vote count fdn,0.9419060130107286,0.9685245202798369,0.92,1.0,0.92,1.0,0.8518518518518519,0.9703703703703704,0.8,3.912023005428146,0.8518518518518519,0.0004040452156186598,0.95
state farm bureau org of washington,washington farm bureau,0.7397616657484242,0.799102521449522,0.49122807017543857,0.717948717948718,0.7719298245614035,1.0,0.2571428571428571,0.5959511077158136,0.6,4.04305126783455,0.6285714285714286,0.0,0.9
natl congress of american indians,natl congress of american indians fund,0.9123712208254543,0.9211819127312088,0.9295774647887324,1.0,0.9295774647887324,1.0,0.868421052631579,0.9736842105263158,0.8333333333333334,4.2626798770413155,0.868421052631579,0.0032103134932250864,0.30000000000000004
ctr for public justice,pacific justice inst,0.4259316917128949,0.2889233823018996,0.5714285714285714,0.6666666666666667,0.6190476190476191,0.6190476190476191,0.31818181818181823,0.655050505050505,0.4,3.7376696182833684,0.9090909090909091,0.0001539510197900126,0.050000000000000044
cleveland jobs with justice,jobs with justice,0.7842534589276243,0.8296182697198365,0.7727272727272727,1.0,0.7727272727272727,1.0,0.6296296296296297,0.719680464778504,0.6666666666666666,3.784189633918261,0.6296296296296297,3.060873183337415e-05,0.8
kentucky league of cities,natl league of cities,0.6716139138734816,0.7716386775673877,0.826086956521739,0.8947368421052632,0.6956521739130435,0.8648648648648648,0.72,0.7479030910609858,0.6,3.828641396489095,0.84,0.0007867438823220929,0.09999999999999998
aclu of puerto rico,puerto rico assn of criminal defense lawyers,0.42412836037515794,0.6001748530422706,0.3492063492063492,0.7333333333333334,0.5714285714285714,0.8484848484848484,0.15909090909090906,0.6035040810582606,0.5714285714285714,4.143134726391533,0.4318181818181818,4.7236932084994385e-05,0.09999999999999998
indivisible,indivisible project,0.8175701018525382,0.8675010315246227,0.7333333333333334,1.0,0.7333333333333334,1.0,0.5789473684210527,0.9157894736842105,0.5,3.4011973816621555,0.5789473684210527,0.0001954324051561867,0.9
natl assn of women lawyers,new jersey assn of women lawyers,0.6993877779305199,0.6544553253255562,0.7931034482758621,0.9166666666666665,0.7931034482758621,0.8936170212765957,0.71875,0.7505748327759196,0.8333333333333334,4.060443010546419,0.8125,0.00010118846976791269,0.09999999999999998
lgbt bar assn of los angeles,los angeles lgbt ctr,0.6627405240004453,0.8269415924114776,0.45833333333333337,0.7096774193548387,0.75,0.8888888888888888,0.2142857142857143,0.6446428571428572,0.4,3.871201010907891,0.7142857142857143,0.0005859695756031954,0.09999999999999998
natl corn growers assn,western growers assn,0.7398606366813294,0.535498926009567,0.7619047619047619,0.8571428571428572,0.6666666666666667,0.75,0.6818181818181819,0.7382575757575758,0.4,3.7376696182833684,0.9090909090909091,0.00012641825038442928,0.09999999999999998
great lakes justice ctr,great lakes timber professionals assn,0.45892910490365213,0.6351127214702033,0.5666666666666667,0.7804878048780488,0.4,0.6470588235294117,0.4054054054054054,0.8315968142055098,0.2857142857142857,4.0943445622221,0.6216216216216216,2.602427716612621e-05,0.050000000000000044
criminal defense attorneys,vermont states attorneys assn,0.3538580448330108,0.28725554600303327,0.5818181818181818,0.64,0.509090909090909,0.5454545454545454,0.4137931034482759,0.6549630043277955,0.2,4.007333185232471,0.896551724137931,0.0,0.15000000000000002
alabama criminal defense lawyers assn,washington assn of criminal defense lawyers,0.6550816032835631,0.7066435332698082,0.675,0.8064516129032258,0.725,0.8787878787878788,0.5116279069767442,0.6916323675513473,0.6666666666666666,4.382026634673881,0.8604651162790697,0.0007416609696971865,0.09999999999999998
federal defender for the eastern district of california,federal public defender for the western district of washington,0.6285055685927243,0.6079080325721511,0.8205128205128205,0.8256880733944953,0.6153846153846154,0.8376068376068376,0.7096774193548387,0.863108504398827,0.5,4.762173934797756,0.8870967741935484,2.6839004412465614e-05,0.09999999999999998
compass family services,new hope family services,0.6079961208814658,0.42474006385169766,0.7659574468085107,0.8571428571428572,0.6382978723404256,0.7894736842105263,0.6666666666666667,0.751610305958132,0.4,3.8501476017100584,0.9583333333333334,5.551398695074413e-05,0.19999999999999996
american assn of christian counselors,american assn of christian schools,0.6341211183545965,0.5346334526202106,0.8732394366197183,0.9206349206349206,0.7887323943661972,0.8732394366197183,0.7837837837837838,0.9603748133159897,0.75,4.2626798770413155,0.918918918918919,0.000133380914796342,0.050000000000000044
sage: advocacy and services for lgbt elders,services and advocacy for glbt elders,0.6138408276972761,0.6121749498576952,0.65,0.7540983606557377,0.9,0.927536231884058,0.5581395348837209,0.8284098051539912,0.6666666666666666,4.382026634673881,0.8604651162790697,0.0001846200699430915,0.95
catholicvote,catholicvote.org education fund,0.6409689327466476,0.679526243870983,0.5581395348837209,1.0,0.5581395348837209,0.5581395348837209,0.3870967741935484,0.8774193548387097,0.3333333333333333,3.7612001156935624,0.3870967741935484,0.0001188113220586691,0.85
asian american community services,community legal ctr,0.3201558714023732,0.311143834861644,0.4615384615384615,0.6486486486486487,0.4615384615384615,0.6428571428571428,0.33333333333333337,0.5924508240297715,0.25,3.9512437185814275,0.5757575757575758,0.00016962841463192668,0.7
advocates for human rights,hindus for human rights,0.6814612117258912,0.5457501669642637,0.7755102040816326,0.878048780487805,0.653061224489796,0.8205128205128205,0.6923076923076923,0.7996538168162882,0.75,3.8918202981106265,0.8846153846153846,3.338257571560081e-05,0.09999999999999998
professional services council,professional services council-the voice of the government services industry,0.6548688579455969,0.6445454637018425,0.5576923076923077,1.0,0.5576923076923077,0.84,0.3866666666666667,0.8773333333333333,0.375,4.6443908991413725,0.38666666666666666,0.0027062586138790574,0.95
florida family policy council,west virginia family policy council,0.6547174515394786,0.5914458643658753,0.78125,0.9056603773584907,0.65625,0.84,0.7142857142857143,0.7121182266009852,0.6,4.1588830833596715,0.8285714285714286,0.0021468091725474286,0.09999999999999998
california school boards assn,iowa assn of school boards,0.6327021934870882,0.7065039189393114,0.6181818181818182,0.6808510638297872,0.8,0.8181818181818181,0.4482758620689655,0.7167430270878546,0.5,4.007333185232471,0.896551724137931,9.738102903770649e-05,0.09999999999999998
constitutional government defense fund,u.s. constitutional rights legal def. fund,0.4131170762042584,0.4246061209537513,0.65,0.6933333333333335,0.675,0.675,0.5238095238095238,0.6799469939215856,0.42857142857142855,4.382026634673881,0.9047619047619048,0.00019226083562629142,0.4
louis d. brandeis ctr,louis d. brandeis ctr for human rights under law,0.767626894891784,0.6918466416031274,0.6086956521739131,1.0,0.6086956521739131,1.0,0.4375,0.8875,0.5,4.23410650459726,0.4375,0.0014735316715191868,0.95
d.c. assn of criminal defense lawyers,idaho assn of criminal defense lawyers,0.7348690465341936,0.8435363824066064,0.9066666666666666,0.9428571428571427,0.8533333333333333,0.927536231884058,0.8947368421052632,0.8006303517139431,0.8333333333333334,4.31748811353631,0.9736842105263158,0.0,0.050000000000000044
american civil liberties union fdn of arizona,american civil liberties union fdn of virginia,0.7618177281371417,0.807352565670543,0.923076923076923,0.9213483146067416,0.8131868131868132,0.923076923076923,0.8695652173913043,0.9645134575569358,0.8571428571428571,4.51085950651685,0.9782608695652174,0.00015014678255900236,0.050000000000000044
hospitality maine,hospitalitymaine,0.7276497816607311,0.0,0.9696969696969697,0.9375,0.9696969696969697,0.9696969696969697,0.9411764705882353,0.9882352941176471,0.5,3.4965075614664802,0.9411764705882353,0.012853200889617666,0.95
medical professionals,multimedia production professionals,0.6064614197319321,0.3788673346266971,0.6785714285714286,0.8,0.6785714285714286,0.7647058823529411,0.5428571428571429,0.7942857142857144,1.0,4.02535169073515,0.6,3.185759032064509e-05,0.0
california trucking assn,west virginia coal assn,0.13637471565242165,0.07689126963557208,0.5106382978723405,0.5454545454545454,0.6382978723404256,0.6382978723404256,0.33333333333333337,0.678566354077863,0.4,3.8501476017100584,0.9583333333333334,2.659419637165497e-05,0.0
latin america working grp,latin american working grp education fund,0.6776467769656564,0.7707178328133095,0.7575757575757575,0.96,0.7575757575757575,0.8095238095238095,0.6097560975609756,0.8979512195121951,0.6666666666666666,4.189654742026425,0.6097560975609756,9.743625491970723e-05,0.4
houston baptist university,maranatha baptist university,0.6396236323120957,0.516304900148325,0.7407407407407408,0.851063829787234,0.7407407407407408,0.8181818181818181,0.7142857142857143,0.7560772560772561,0.5,3.9889840465642745,0.9285714285714286,0.0002797550070242331,0.050000000000000044
